user_id,user_index,rank,story_id,headline,headline_normalized,score
U135776,39754,5,2493634,నో అన్నా వాళ్లు వదల్లేదు!,నో అన్నా వాళ్లు వదల్లేదు!,5.042158126831055
U135776,39754,6,2495686,సెట్స్లోకి స్వాగతం,సెట్స్లోకి స్వాగతం,5.017524242401123
U135776,39754,7,2495615,సెట్స్లోకి స్వాగతం,సెట్స్లోకి స్వాగతం,5.017524242401123
U135776,39754,8,2495439,సెట్స్లోకి స్వాగతం,సెట్స్లోకి స్వాగతం,5.017524242401123
U135776,39754,9,760478,‘మా’ లో నరేష్ చేసిన మోసాలు బయటపెట్టిన జీవిత రాజశేఖర్,‘మా’ లో నరేష్ చేసిన మోసాలు బయటపెట్టిన జీవిత రాజశేఖర్,5.006932258605957
U135776,39754,10,2524541,మహిళ మృతి,మహిళ మృతి,4.996618270874023
U137585,41764,1,2535594,మళ్లీ వస్తోన్న స్క్విడ్ గేమ్,మళ్లీ వస్తోన్న స్క్విడ్ గేమ్,4.638199329376221
U137585,41764,2,2533806,రచయిత ‘కాటూరు’ అస్తమయం ,రచయిత ‘కాటూరు’ అస్తమయం,4.584690093994141
U137585,41764,3,2543810,"సినిమాలో కథ, కథనం బాగుంటేనే ఆదరణ","సినిమాలో కథ, కథనం బాగుంటేనే ఆదరణ",3.599757432937622
U137585,41764,4,359531,"‘బాహుబల్’ యానిమేటెడ్ సిరీస్ ఫస్ట్ లుక్ , టీజర్ రిలీజ్","‘బాహుబల్’ యానిమేటెడ్ సిరీస్ ఫస్ట్ లుక్ , టీజర్ రిలీజ్",3.5138559341430664
U137585,41764,5,2541408,కొత్త ఏడాది కొత్త ప్రాజెక్ట్స్,కొత్త ఏడాది కొత్త ప్రాజెక్ట్స్,3.295975923538208
U137585,41764,6,2541586,కొత్త ఏడాది కొత్త ప్రాజెక్ట్స్,కొత్త ఏడాది కొత్త ప్రాజెక్ట్స్,3.295975923538208
U137585,41764,7,931754,"కొత్త పంథా ఎంచుకుంటున్న స్టార్ హీరోలు , హీరోయిన్లు","కొత్త పంథా ఎంచుకుంటున్న స్టార్ హీరోలు , హీరోయిన్లు",3.2745018005371094
U137585,41764,8,576164,యూత్ఫుల్ లవ్ ఎంటర్టైనర్,యూత్ఫుల్ లవ్ ఎంటర్టైనర్,3.2665295600891113
U137585,41764,9,638436,పవన్ - త్రివిక్రమ్ మూవీ రిలీజ్ డేట్ ( అఫీషియల్ ),పవన్ - త్రివిక్రమ్ మూవీ రిలీజ్ డేట్ ( అఫీషియల్ ),3.2607507705688477
U137585,41764,10,2531041,నిరీక్షణ తప్పదని అర్థమైంది,నిరీక్షణ తప్పదని అర్థమైంది,3.2508819103240967
U140612,45129,1,2525927,చలి కాలంలో,చలి కాలంలో,2.9006993770599365
U140612,45129,2,2526063,చలి కాలంలో,చలి కాలంలో,2.9006993770599365
U140612,45129,3,2483635,కాఫీ సందేశ్!,కాఫీ సందేశ్!,2.8817179203033447
U140612,45129,4,2483620,కాఫీ సందేశ్!,కాఫీ సందేశ్!,2.8817179203033447
U140612,45129,5,2483693,కాఫీ సందేశ్!,కాఫీ సందేశ్!,2.8817179203033447
U140612,45129,6,2502779,ఆప్రికాట్ డిలైట్,ఆప్రికాట్ డిలైట్,2.8499629497528076
U140612,45129,7,2502885,ఆప్రికాట్ డిలైట్,ఆప్రికాట్ డిలైట్,2.8499629497528076
U140612,45129,8,2503090,ఆప్రికాట్ డిలైట్,ఆప్రికాట్ డిలైట్,2.8499629497528076
U140612,45129,9,2516579,శీతాకాలంవేడి వేడిగా..!,శీతాకాలంవేడి వేడిగా..!,2.8313512802124023
U140612,45129,10,2521059,చపాతీలతో తింటే భలే రుచి,చపాతీలతో తింటే భలే రుచి,2.8167073726654053
U141959,46624,1,723423,Blur : ముగిసిన ' బ్లర్ ' చిత్రీకరణ,Blur : ముగిసిన ' బ్లర్ ' చిత్రీకరణ,4.104808807373047
U141959,46624,2,2540403,రొమాంటిక్ ఎంటర్టైనర్,రొమాంటిక్ ఎంటర్టైనర్,4.103747367858887
U141959,46624,3,2540458,రొమాంటిక్ ఎంటర్టైనర్,రొమాంటిక్ ఎంటర్టైనర్,4.103747367858887
U141959,46624,4,2540424,రొమాంటిక్ ఎంటర్టైనర్,రొమాంటిక్ ఎంటర్టైనర్,4.103747367858887
U141959,46624,5,666637,రానా ' హిరణ్య కశ్యప’ మూవీ నుంచి లేటెస్ట్ అప్డేట్ !,రానా ' హిరణ్య కశ్యప’ మూవీ నుంచి లేటెస్ట్ అప్డేట్ !,4.10183048248291
U141959,46624,6,2536984, అధికంగా టిక్కెట్లు అమ్ముడైన సినిమాలు,అధికంగా టిక్కెట్లు అమ్ముడైన సినిమాలు,4.101351737976074
U141959,46624,7,2536886, అధికంగా టిక్కెట్లు అమ్ముడైన సినిమాలు,అధికంగా టిక్కెట్లు అమ్ముడైన సినిమాలు,4.101351737976074
U141959,46624,8,800065,‘మహానటి’ రిలీజ్ డేట్ ఫిక్స్,‘మహానటి’ రిలీజ్ డేట్ ఫిక్స్,4.100491046905518
U141959,46624,9,2501479,క్రిస్మస్ కోసం సిద్ధం,క్రిస్మస్ కోసం సిద్ధం,4.100128173828125
U141959,46624,10,2501726,క్రిస్మస్ కోసం సిద్ధం,క్రిస్మస్ కోసం సిద్ధం,4.100128173828125
U143202,48007,1,723423,Blur : ముగిసిన ' బ్లర్ ' చిత్రీకరణ,Blur : ముగిసిన ' బ్లర్ ' చిత్రీకరణ,3.9297807216644287
U143202,48007,2,2540403,రొమాంటిక్ ఎంటర్టైనర్,రొమాంటిక్ ఎంటర్టైనర్,3.9285778999328613
U143202,48007,3,2540424,రొమాంటిక్ ఎంటర్టైనర్,రొమాంటిక్ ఎంటర్టైనర్,3.9285778999328613
U143202,48007,4,2540458,రొమాంటిక్ ఎంటర్టైనర్,రొమాంటిక్ ఎంటర్టైనర్,3.9285778999328613
U143202,48007,5,666637,రానా ' హిరణ్య కశ్యప’ మూవీ నుంచి లేటెస్ట్ అప్డేట్ !,రానా ' హిరణ్య కశ్యప’ మూవీ నుంచి లేటెస్ట్ అప్డేట్ !,3.9282479286193848
U143202,48007,6,468101,' తిమ్మరుసు ' విడుదలకు రెడీ,' తిమ్మరుసు ' విడుదలకు రెడీ,3.9265825748443604
U143202,48007,7,2533130,రాబిన్హుడ్ వాయిదా...,రాబిన్హుడ్ వాయిదా...,3.9258220195770264
U143202,48007,8,2532704,రాబిన్హుడ్ వాయిదా...,రాబిన్హుడ్ వాయిదా...,3.9258220195770264
U143202,48007,9,2532829,రాబిన్హుడ్ వాయిదా...,రాబిన్హుడ్ వాయిదా...,3.9258220195770264
U143202,48007,10,2484804,కొత్త కాన్సెప్ట్,కొత్త కాన్సెప్ట్,3.9253289699554443
U146809,52013,1,937990,గోదాం దగ్ధం కేసులో ఇద్దరికి జైలుశిక్ష,గోదాం దగ్ధం కేసులో ఇద్దరికి జైలుశిక్ష,2.778341770172119
U146809,52013,2,2521877,ఫేక్ బెయిల్తో జైలు నుంచి బయటకు,ఫేక్ బెయిల్తో జైలు నుంచి బయటకు,2.7765114307403564
U146809,52013,3,2521757,దొంగ.. బెయిల్,దొంగ.. బెయిల్,2.77443265914917
U146809,52013,4,2488130,రూ. 24 లక్షల బాణసంచా పట్టివేత,రూ. 24 లక్షల బాణసంచా పట్టివేత,2.7647616863250732
U146809,52013,5,991306,మైనర్ బాలిక హత్యచారం కేసులో నిందితుడు అరెస్టు,మైనర్ బాలిక హత్యచారం కేసులో నిందితుడు అరెస్టు,2.746316432952881
U146809,52013,6,888063,అల్లుడిని చంపిన కేసులో మామ అరెస్టు,అల్లుడిని చంపిన కేసులో మామ అరెస్టు,2.7409157752990723
U146809,52013,7,2529405,చింతల్లో దారుణం,చింతల్లో దారుణం,2.738992929458618
U146809,52013,8,910014,మహిళను వేధించిన కేసులో యువకుడు అరెస్టు,మహిళను వేధించిన కేసులో యువకుడు అరెస్టు,2.7363531589508057
